msno,cutoff_time,label,days_to_churn,churn_date
NG9YCreq0GcJLMI34wRKedud9NrMQfprDUKJiqWQn80=,2015-10-01,0.0,,
NG9YCreq0GcJLMI34wRKedud9NrMQfprDUKJiqWQn80=,2015-11-01,0.0,,
NG9YCreq0GcJLMI34wRKedud9NrMQfprDUKJiqWQn80=,2015-12-01,,,
NG9YCreq0GcJLMI34wRKedud9NrMQfprDUKJiqWQn80=,2016-01-01,,,
NHJkvrjGXL4N1lbBnRx6hwh+QuWL8gleKwEEhiVxmqo=,2016-07-01,0.0,,
NHJkvrjGXL4N1lbBnRx6hwh+QuWL8gleKwEEhiVxmqo=,2016-08-01,0.0,,
NHJkvrjGXL4N1lbBnRx6hwh+QuWL8gleKwEEhiVxmqo=,2016-09-01,0.0,,
NHJkvrjGXL4N1lbBnRx6hwh+QuWL8gleKwEEhiVxmqo=,2016-10-01,0.0,,
NHJkvrjGXL4N1lbBnRx6hwh+QuWL8gleKwEEhiVxmqo=,2016-11-01,0.0,,
NHJkvrjGXL4N1lbBnRx6hwh+QuWL8gleKwEEhiVxmqo=,2016-12-01,0.0,,
NHJkvrjGXL4N1lbBnRx6hwh+QuWL8gleKwEEhiVxmqo=,2017-01-01,0.0,,
NHJkvrjGXL4N1lbBnRx6hwh+QuWL8gleKwEEhiVxmqo=,2017-02-01,0.0,,
NHJkvrjGXL4N1lbBnRx6hwh+QuWL8gleKwEEhiVxmqo=,2017-03-01,,,
NHJkvrjGXL4N1lbBnRx6hwh+QuWL8gleKwEEhiVxmqo=,2017-04-01,,,
NK0ou5fa/simwAQh5Wqo5vKASDu7Aq0OIgghPd7HFUg=,2015-01-01,0.0,,
NK0ou5fa/simwAQh5Wqo5vKASDu7Aq0OIgghPd7HFUg=,2015-02-01,0.0,,
NK0ou5fa/simwAQh5Wqo5vKASDu7Aq0OIgghPd7HFUg=,2015-03-01,0.0,,
NK0ou5fa/simwAQh5Wqo5vKASDu7Aq0OIgghPd7HFUg=,2015-04-01,0.0,,
NK0ou5fa/simwAQh5Wqo5vKASDu7Aq0OIgghPd7HFUg=,2015-05-01,,,
NK0ou5fa/simwAQh5Wqo5vKASDu7Aq0OIgghPd7HFUg=,2015-06-01,,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2015-01-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2015-02-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2015-03-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2015-04-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2015-05-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2015-06-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2015-07-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2015-08-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2015-09-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2015-10-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2015-11-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2015-12-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2016-01-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2016-02-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2016-03-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2016-04-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2016-05-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2016-06-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2016-07-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2016-08-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2016-09-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2016-10-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2016-11-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2016-12-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2017-01-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2017-02-01,0.0,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2017-03-01,,,
NKX12Q82/jA8dzuodfS3DC5xz1KTm3J6z20MHgRxExI=,2017-04-01,,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2015-12-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2016-01-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2016-02-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2016-03-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2016-04-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2016-05-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2016-06-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2016-07-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2016-08-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2016-09-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2016-10-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2016-11-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2016-12-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2017-01-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2017-02-01,0.0,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2017-03-01,,,
NLycmUkfTI7VWtcKEIbcs4Tt0/3Slz8HvggVl491sAY=,2017-04-01,,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2015-09-01,0.0,76.0,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2015-10-01,1.0,46.00000000000001,2015-11-16
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2015-11-01,,15.0,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2015-12-01,,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2016-01-01,,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2016-02-01,,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2016-03-01,,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2016-04-01,,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2016-05-01,,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2016-06-01,,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2016-07-01,0.0,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2016-08-01,0.0,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2016-09-01,0.0,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2016-10-01,0.0,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2016-11-01,0.0,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2016-12-01,0.0,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2017-01-01,0.0,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2017-02-01,0.0,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2017-03-01,,,
NMRn8BpQGLM/C2K39cjx87tGwLS5jl/aTftibicH8O0=,2017-04-01,,,
NMu4DJcf3KTritQxhX/dK2X2AiOlVD5mj8cH1oVtPK0=,2016-08-01,0.0,,
NMu4DJcf3KTritQxhX/dK2X2AiOlVD5mj8cH1oVtPK0=,2016-09-01,0.0,,
NMu4DJcf3KTritQxhX/dK2X2AiOlVD5mj8cH1oVtPK0=,2016-10-01,0.0,,
NMu4DJcf3KTritQxhX/dK2X2AiOlVD5mj8cH1oVtPK0=,2016-11-01,0.0,,
NMu4DJcf3KTritQxhX/dK2X2AiOlVD5mj8cH1oVtPK0=,2016-12-01,0.0,,
NMu4DJcf3KTritQxhX/dK2X2AiOlVD5mj8cH1oVtPK0=,2017-01-01,0.0,,
NMu4DJcf3KTritQxhX/dK2X2AiOlVD5mj8cH1oVtPK0=,2017-02-01,0.0,,
NMu4DJcf3KTritQxhX/dK2X2AiOlVD5mj8cH1oVtPK0=,2017-03-01,,,
NMu4DJcf3KTritQxhX/dK2X2AiOlVD5mj8cH1oVtPK0=,2017-04-01,,,
NOaw/zfhheGR7ifb5i8abSQo1SUbtGoO8cR5SRIRqug=,2016-10-01,,,
NOaw/zfhheGR7ifb5i8abSQo1SUbtGoO8cR5SRIRqug=,2016-11-01,,,
NPKbt2/+VPuuwI+okDBRPUeF7yk6F4jOac0dJcOE6j8=,2016-09-01,0.0,,
NPKbt2/+VPuuwI+okDBRPUeF7yk6F4jOac0dJcOE6j8=,2016-10-01,0.0,,
NPKbt2/+VPuuwI+okDBRPUeF7yk6F4jOac0dJcOE6j8=,2016-11-01,0.0,,
NPKbt2/+VPuuwI+okDBRPUeF7yk6F4jOac0dJcOE6j8=,2016-12-01,0.0,,
NPKbt2/+VPuuwI+okDBRPUeF7yk6F4jOac0dJcOE6j8=,2017-01-01,0.0,,
NPKbt2/+VPuuwI+okDBRPUeF7yk6F4jOac0dJcOE6j8=,2017-02-01,0.0,,
NPKbt2/+VPuuwI+okDBRPUeF7yk6F4jOac0dJcOE6j8=,2017-03-01,,,
NPKbt2/+VPuuwI+okDBRPUeF7yk6F4jOac0dJcOE6j8=,2017-04-01,,,
NRtxwsyh88fNdIkMifkAjFC2bUyeN0yAaT1ZKmBF/OM=,2015-09-01,0.0,,
NRtxwsyh88fNdIkMifkAjFC2bUyeN0yAaT1ZKmBF/OM=,2015-10-01,0.0,,
NRtxwsyh88fNdIkMifkAjFC2bUyeN0yAaT1ZKmBF/OM=,2015-11-01,0.0,,
NRtxwsyh88fNdIkMifkAjFC2bUyeN0yAaT1ZKmBF/OM=,2015-12-01,0.0,,
NRtxwsyh88fNdIkMifkAjFC2bUyeN0yAaT1ZKmBF/OM=,2016-01-01,0.0,,
NRtxwsyh88fNdIkMifkAjFC2bUyeN0yAaT1ZKmBF/OM=,2016-02-01,0.0,,
NRtxwsyh88fNdIkMifkAjFC2bUyeN0yAaT1ZKmBF/OM=,2016-03-01,0.0,,
NRtxwsyh88fNdIkMifkAjFC2bUyeN0yAaT1ZKmBF/OM=,2016-04-01,0.0,,
NRtxwsyh88fNdIkMifkAjFC2bUyeN0yAaT1ZKmBF/OM=,2016-05-01,,,
NRtxwsyh88fNdIkMifkAjFC2bUyeN0yAaT1ZKmBF/OM=,2016-06-01,,,
NS7HIcjzN2iPk8z20svxk80N+9Q+ME1VAlmbhOsg4ek=,2016-05-01,0.0,,
NS7HIcjzN2iPk8z20svxk80N+9Q+ME1VAlmbhOsg4ek=,2016-06-01,,,
NS7HIcjzN2iPk8z20svxk80N+9Q+ME1VAlmbhOsg4ek=,2016-07-01,,,
NZTcUtsN+DvyB+c2er9ygbdaWImqjzPPkOfrJuO/sYM=,2016-03-01,0.0,,
NZTcUtsN+DvyB+c2er9ygbdaWImqjzPPkOfrJuO/sYM=,2016-04-01,0.0,,
NZTcUtsN+DvyB+c2er9ygbdaWImqjzPPkOfrJuO/sYM=,2016-05-01,0.0,,
NZTcUtsN+DvyB+c2er9ygbdaWImqjzPPkOfrJuO/sYM=,2016-06-01,0.0,,
NZTcUtsN+DvyB+c2er9ygbdaWImqjzPPkOfrJuO/sYM=,2016-07-01,0.0,,
NZTcUtsN+DvyB+c2er9ygbdaWImqjzPPkOfrJuO/sYM=,2016-08-01,0.0,,
NZTcUtsN+DvyB+c2er9ygbdaWImqjzPPkOfrJuO/sYM=,2016-09-01,0.0,,
NZTcUtsN+DvyB+c2er9ygbdaWImqjzPPkOfrJuO/sYM=,2016-10-01,0.0,,
NZTcUtsN+DvyB+c2er9ygbdaWImqjzPPkOfrJuO/sYM=,2016-11-01,0.0,,
NZTcUtsN+DvyB+c2er9ygbdaWImqjzPPkOfrJuO/sYM=,2016-12-01,0.0,,
NZTcUtsN+DvyB+c2er9ygbdaWImqjzPPkOfrJuO/sYM=,2017-01-01,0.0,,
NZTcUtsN+DvyB+c2er9ygbdaWImqjzPPkOfrJuO/sYM=,2017-02-01,0.0,,
NZTcUtsN+DvyB+c2er9ygbdaWImqjzPPkOfrJuO/sYM=,2017-03-01,,,
NZTcUtsN+DvyB+c2er9ygbdaWImqjzPPkOfrJuO/sYM=,2017-04-01,,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2016-01-01,0.0,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2016-02-01,0.0,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2016-03-01,0.0,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2016-04-01,0.0,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2016-05-01,0.0,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2016-06-01,0.0,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2016-07-01,0.0,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2016-08-01,0.0,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2016-09-01,0.0,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2016-10-01,0.0,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2016-11-01,0.0,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2016-12-01,0.0,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2017-01-01,0.0,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2017-02-01,0.0,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2017-03-01,,,
Na2ja4CnmzA9fFWKiF6nm7bVcvYbQBzcOa4JZ62LXjA=,2017-04-01,,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2015-01-01,0.0,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2015-02-01,0.0,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2015-03-01,0.0,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2015-04-01,0.0,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2015-05-01,0.0,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2015-06-01,0.0,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2015-07-01,0.0,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2015-08-01,0.0,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2015-09-01,0.0,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2015-10-01,0.0,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2015-11-01,0.0,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2015-12-01,0.0,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2016-01-01,0.0,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2016-02-01,0.0,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2016-03-01,,,
Ne16xpAimytWqy/R6iO4PjiMJIBtkEF9lMIxiYLmNeQ=,2016-04-01,,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2015-01-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2015-02-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2015-03-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2015-04-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2015-05-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2015-06-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2015-07-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2015-08-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2015-09-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2015-10-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2015-11-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2015-12-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2016-01-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2016-02-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2016-03-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2016-04-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2016-05-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2016-06-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2016-07-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2016-08-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2016-09-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2016-10-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2016-11-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2016-12-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2017-01-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2017-02-01,0.0,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2017-03-01,,,
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,2017-04-01,,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2015-04-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2015-05-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2015-06-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2015-07-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2015-08-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2015-09-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2015-10-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2015-11-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2015-12-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2016-01-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2016-02-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2016-03-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2016-04-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2016-05-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2016-06-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2016-07-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2016-08-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2016-09-01,0.0,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2016-10-01,,,
NjYtLjDiWUgpb6xARtHcCnrU9u7RJ1OH79cmKdO8BSo=,2016-11-01,,,
Nm0cnWPEkWQIOuQ9qoceaZwUz6hNteEZMR8LmJAQN/k=,2015-07-01,,,
Nm0cnWPEkWQIOuQ9qoceaZwUz6hNteEZMR8LmJAQN/k=,2015-08-01,,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2015-03-01,0.0,92.0,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2015-04-01,,61.0,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2015-05-01,1.0,31.0,2015-06-01
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2015-06-01,0.0,0.0,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2015-07-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2015-08-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2015-09-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2015-10-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2015-11-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2015-12-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2016-01-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2016-02-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2016-03-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2016-04-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2016-05-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2016-06-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2016-07-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2016-08-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2016-09-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2016-10-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2016-11-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2016-12-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2017-01-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2017-02-01,0.0,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2017-03-01,,,
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,2017-04-01,,,
NoTHgxOWBv7CwhxsQ/q50xlD8TQQX2Hznr2yfLpHTb8=,2016-10-01,,,
NoTHgxOWBv7CwhxsQ/q50xlD8TQQX2Hznr2yfLpHTb8=,2016-11-01,,,
NozpSbfy1KIzJ1JBjlgevvb5lAIaJjJcfYqO01pC+r0=,2015-01-01,0.0,69.0,
NozpSbfy1KIzJ1JBjlgevvb5lAIaJjJcfYqO01pC+r0=,2015-02-01,1.0,38.0,2015-03-11
NozpSbfy1KIzJ1JBjlgevvb5lAIaJjJcfYqO01pC+r0=,2015-03-01,,10.0,
NozpSbfy1KIzJ1JBjlgevvb5lAIaJjJcfYqO01pC+r0=,2015-04-01,,,
NozpSbfy1KIzJ1JBjlgevvb5lAIaJjJcfYqO01pC+r0=,2015-05-01,,,
NozpSbfy1KIzJ1JBjlgevvb5lAIaJjJcfYqO01pC+r0=,2015-06-01,,,
NozpSbfy1KIzJ1JBjlgevvb5lAIaJjJcfYqO01pC+r0=,2015-07-01,0.0,,
NozpSbfy1KIzJ1JBjlgevvb5lAIaJjJcfYqO01pC+r0=,2015-08-01,,,
NozpSbfy1KIzJ1JBjlgevvb5lAIaJjJcfYqO01pC+r0=,2015-09-01,,,
NsAwGDEHzvqpVEOSH+Hw7OCTlIJbSz1afbb4k66WQuM=,2016-10-01,,,
NsAwGDEHzvqpVEOSH+Hw7OCTlIJbSz1afbb4k66WQuM=,2016-11-01,,,
NvLbg1SqyfwZveuGIcxc4QgA8MRK4S/nxPo3gblRHWQ=,2015-06-01,,,
